Symbol,Symbol,Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,"Open Int",Vol/OI,IV,Type,DTE,"Exp Date",Time,"Imp Vol","20D His Vol"
$SPX|20210917|3280.00WP,$SPX,"3,280.00",-21.08%,32.90,33.20,33.50,35.30,0.60,+1.73%,3,12,0.25,32.20%,Put,119,09/17/21,04/30/21,15.25%,13.72%
$SPX|20210917|3290.00WP,$SPX,"3,290.00",-20.83%,33.50,33.80,34.10,36.00,3.30,+10.09%,3,52,0.06,32.04%,Put,119,09/17/21,04/30/21,15.25%,13.72%
$SPX|20210917|3300.00WP,$SPX,"3,300.00",-20.59%,34.10,34.40,34.70,51.10,15.10,+41.94%,47,165,0.28,31.87%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3310.00WP,$SPX,"3,310.00",-20.35%,34.80,35.10,35.40,35.70,1.70,+5.00%,3,18,0.17,31.73%,Put,119,09/17/21,04/30/21,15.25%,13.72%
$SPX|20210917|3320.00WP,$SPX,"3,320.00",-20.11%,35.40,35.70,36.00,37.95,-15.25,-28.67%,22,61,0.36,31.56%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|3325.00WP,$SPX,"3,325.00",-19.99%,35.70,36.00,36.30,35.90,0.20,+0.56%,6,23,0.26,31.47%,Put,119,09/17/21,05/06/21,15.25%,13.72%
$SPX|20210917|3330.00WP,$SPX,"3,330.00",-19.87%,36.10,36.40,36.70,36.00,-2.10,-5.51%,8,20,0.40,31.41%,Put,119,09/17/21,05/06/21,15.25%,13.72%
$SPX|20210917|3340.00WP,$SPX,"3,340.00",-19.63%,36.70,37.00,37.30,38.10,-0.25,-0.65%,59,67,0.88,31.23%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|3350.00WP,$SPX,"3,350.00",-19.39%,37.40,37.70,38.00,56.20,17.13,+43.84%,1,27,0.04,31.08%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3360.00WP,$SPX,"3,360.00",-19.15%,38.10,38.40,38.70,46.20,8.90,+23.86%,45,69,0.65,30.92%,Put,119,09/17/21,05/12/21,15.25%,13.72%
$SPX|20210917|3370.00WP,$SPX,"3,370.00",-18.91%,38.80,39.10,39.40,46.40,1.40,+3.11%,12,30,0.40,30.76%,Put,119,09/17/21,05/11/21,15.25%,13.72%
$SPX|20210917|3375.00WP,$SPX,"3,375.00",-18.79%,39.10,39.45,39.80,58.70,19.20,+48.61%,1,75,0.01,30.67%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3380.00WP,$SPX,"3,380.00",-18.67%,39.50,39.80,40.10,59.10,16.40,+38.41%,1,113,0.01,30.59%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3390.00WP,$SPX,"3,390.00",-18.43%,40.20,40.55,40.90,60.30,22.60,+59.95%,6,106,0.06,30.44%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3400.00WP,$SPX,"3,400.00",-18.19%,41.00,41.30,41.60,61.20,5.24,+9.36%,1,111,0.01,30.28%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3410.00WP,$SPX,"3,410.00",-17.95%,41.70,42.05,42.40,41.00,-21.00,-33.87%,64,45,1.42,30.11%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3420.00WP,$SPX,"3,420.00",-17.71%,42.50,42.85,43.20,69.76,28.56,+69.32%,1,36,0.03,29.96%,Put,119,09/17/21,05/12/21,15.25%,13.72%
$SPX|20210917|3425.00WP,$SPX,"3,425.00",-17.59%,42.90,43.20,43.50,42.50,-21.60,-33.70%,6,42,0.14,29.87%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3430.00WP,$SPX,"3,430.00",-17.47%,43.30,43.60,43.90,46.70,1.40,+3.09%,6,13,0.46,29.79%,Put,119,09/17/21,05/17/21,15.25%,13.72%
$SPX|20210917|3440.00WP,$SPX,"3,440.00",-17.23%,44.10,44.40,44.70,44.90,0.10,+0.22%,44,15,2.93,29.63%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3450.00WP,$SPX,"3,450.00",-16.98%,44.90,45.25,45.60,45.80,-1.50,-3.17%,6,27,0.22,29.47%,Put,119,09/17/21,05/18/21,15.25%,13.72%
$SPX|20210917|3460.00WP,$SPX,"3,460.00",-16.74%,45.70,46.05,46.40,46.50,-9.70,-17.26%,42,13,3.23,29.31%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3470.00WP,$SPX,"3,470.00",-16.50%,46.60,46.90,47.20,47.20,-0.80,-1.67%,6,17,0.35,29.14%,Put,119,09/17/21,05/18/21,15.25%,13.72%
$SPX|20210917|3475.00WP,$SPX,"3,475.00",-16.38%,47.00,47.35,47.70,62.05,12.75,+25.86%,4,9,0.44,29.07%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3480.00WP,$SPX,"3,480.00",-16.26%,47.40,47.75,48.10,70.60,70.60,unch,2,2,1.00,28.98%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3490.00WP,$SPX,"3,490.00",-16.02%,48.30,48.65,49.00,63.75,4.40,+7.41%,6,6,1.00,28.82%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3500.00WP,$SPX,"3,500.00",-15.78%,49.20,49.55,49.90,48.50,-24.30,-33.38%,6,138,0.04,28.66%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3510.00WP,$SPX,"3,510.00",-15.54%,50.10,50.45,50.80,0.00,0.00,unch,0,0,0.00,28.50%,Put,119,09/17/21,N/A,15.25%,13.72%
$SPX|20210917|3520.00WP,$SPX,"3,520.00",-15.30%,51.10,51.40,51.70,75.70,15.17,+25.06%,6,6,1.00,28.34%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3525.00WP,$SPX,"3,525.00",-15.18%,51.50,51.85,52.20,45.05,45.05,unch,3,5,0.60,28.25%,Put,119,09/17/21,05/07/21,15.25%,13.72%
$SPX|20210917|3530.00WP,$SPX,"3,530.00",-15.06%,52.00,52.35,52.70,50.98,-18.72,-26.86%,1,66,0.02,28.18%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3540.00WP,$SPX,"3,540.00",-14.82%,53.00,53.35,53.70,74.30,22.00,+42.07%,26,26,1.00,28.02%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3550.00WP,$SPX,"3,550.00",-14.58%,53.90,54.30,54.70,69.27,12.99,+23.08%,11,31,0.35,27.85%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3560.00WP,$SPX,"3,560.00",-14.34%,54.90,55.30,55.70,54.20,-16.60,-23.45%,39,3,13.00,27.69%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3570.00WP,$SPX,"3,570.00",-14.10%,55.90,56.30,56.70,78.40,23.10,+41.77%,27,32,0.84,27.52%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3575.00WP,$SPX,"3,575.00",-13.98%,56.50,56.85,57.20,79.10,24.20,+44.08%,41,37,1.11,27.45%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3580.00WP,$SPX,"3,580.00",-13.86%,57.00,57.35,57.70,55.92,-23.88,-29.92%,1,63,0.02,27.36%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3590.00WP,$SPX,"3,590.00",-13.62%,58.00,58.40,58.80,85.60,23.90,+38.74%,3,40,0.08,27.20%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3600.00WP,$SPX,"3,600.00",-13.38%,59.10,59.50,59.90,75.60,14.20,+23.13%,30,68,0.44,27.04%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3610.00WP,$SPX,"3,610.00",-13.13%,60.20,60.60,61.00,88.90,25.50,+40.22%,4,29,0.14,26.87%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3620.00WP,$SPX,"3,620.00",-12.89%,61.30,61.70,62.10,90.30,29.15,+47.67%,4,45,0.09,26.70%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3625.00WP,$SPX,"3,625.00",-12.77%,61.90,62.30,62.70,64.00,2.30,+3.73%,28,74,0.38,26.63%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|3630.00WP,$SPX,"3,630.00",-12.65%,62.40,62.80,63.20,87.30,20.80,+31.28%,27,55,0.49,26.53%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3640.00WP,$SPX,"3,640.00",-12.41%,63.60,64.00,64.40,67.00,67.00,unch,12,27,0.44,26.37%,Put,119,09/17/21,05/18/21,15.25%,13.72%
$SPX|20210917|3650.00WP,$SPX,"3,650.00",-12.17%,64.80,65.20,65.60,83.30,14.30,+20.72%,10,92,0.11,26.21%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3660.00WP,$SPX,"3,660.00",-11.93%,66.00,66.40,66.80,68.20,-5.70,-7.71%,26,28,0.93,26.04%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|3670.00WP,$SPX,"3,670.00",-11.69%,67.20,67.60,68.00,66.34,-8.76,-11.66%,2,55,0.04,25.87%,Put,119,09/17/21,05/14/21,15.25%,13.72%
$SPX|20210917|3675.00WP,$SPX,"3,675.00",-11.57%,67.80,68.20,68.60,99.70,13.20,+15.26%,1,31,0.03,25.78%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3680.00WP,$SPX,"3,680.00",-11.45%,68.40,68.80,69.20,75.30,-25.20,-25.07%,25,51,0.49,25.70%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|3690.00WP,$SPX,"3,690.00",-11.21%,69.70,70.10,70.50,88.70,12.38,+16.22%,25,66,0.38,25.53%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3700.00WP,$SPX,"3,700.00",-10.97%,71.00,71.40,71.80,77.09,1.49,+1.97%,1,60,0.02,25.36%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|3710.00WP,$SPX,"3,710.00",-10.73%,72.30,72.70,73.10,75.30,-20.30,-21.23%,1,29,0.03,25.19%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|3720.00WP,$SPX,"3,720.00",-10.49%,73.60,74.05,74.50,75.20,-29.70,-28.31%,49,53,0.92,25.02%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3725.00WP,$SPX,"3,725.00",-10.37%,74.30,74.70,75.10,79.10,-36.50,-31.57%,3,140,0.02,24.93%,Put,119,09/17/21,05/17/21,15.25%,13.72%
$SPX|20210917|3730.00WP,$SPX,"3,730.00",-10.25%,75.00,75.40,75.80,84.00,11.10,+15.23%,6,46,0.13,24.85%,Put,119,09/17/21,05/17/21,15.25%,13.72%
$SPX|20210917|3740.00WP,$SPX,"3,740.00",-10.01%,76.40,76.80,77.20,79.00,-2.30,-2.83%,25,71,0.35,24.68%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|3750.00WP,$SPX,"3,750.00",-9.77%,77.80,78.25,78.70,97.40,16.48,+20.37%,32,82,0.39,24.51%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3760.00WP,$SPX,"3,760.00",-9.53%,79.20,79.65,80.10,95.90,14.90,+18.40%,19,101,0.19,24.34%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3770.00WP,$SPX,"3,770.00",-9.28%,80.70,81.15,81.60,99.90,19.50,+24.25%,15,44,0.34,24.17%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3775.00WP,$SPX,"3,775.00",-9.16%,81.50,81.90,82.30,112.70,22.20,+24.53%,14,37,0.38,24.08%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3780.00WP,$SPX,"3,780.00",-9.04%,82.20,82.65,83.10,102.80,-1.30,-1.25%,30,81,0.37,23.99%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3790.00WP,$SPX,"3,790.00",-8.80%,83.70,84.15,84.60,106.80,0.60,+0.56%,15,65,0.23,23.82%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3800.00WP,$SPX,"3,800.00",-8.56%,85.30,85.75,86.20,108.30,15.30,+16.45%,2,93,0.02,23.65%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3810.00WP,$SPX,"3,810.00",-8.32%,86.90,87.35,87.80,118.50,25.80,+27.83%,13,27,0.48,23.47%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|3820.00WP,$SPX,"3,820.00",-8.08%,88.50,88.95,89.40,91.20,-22.20,-19.58%,15,59,0.25,23.29%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3825.00WP,$SPX,"3,825.00",-7.96%,89.50,89.85,90.20,91.30,-3.20,-3.39%,15,22,0.68,23.22%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3830.00WP,$SPX,"3,830.00",-7.84%,90.30,90.70,91.10,92.90,-21.10,-18.51%,50,37,1.35,23.13%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3840.00WP,$SPX,"3,840.00",-7.60%,92.00,92.40,92.80,89.90,-29.50,-24.71%,16,92,0.17,22.96%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3850.00WP,$SPX,"3,850.00",-7.36%,93.80,94.15,94.50,92.60,-20.10,-17.83%,20,114,0.18,22.78%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3860.00WP,$SPX,"3,860.00",-7.12%,95.50,95.90,96.30,93.30,-8.30,-8.17%,15,18,0.83,22.60%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3870.00WP,$SPX,"3,870.00",-6.88%,97.30,97.70,98.10,97.90,-3.50,-3.45%,73,41,1.78,22.45%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3875.00WP,$SPX,"3,875.00",-6.76%,98.30,98.65,99.00,97.00,-10.85,-10.06%,30,19,1.58,22.34%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3880.00WP,$SPX,"3,880.00",-6.64%,99.20,99.60,100.00,103.30,-32.20,-23.76%,34,83,0.41,22.25%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|3890.00WP,$SPX,"3,890.00",-6.40%,101.10,101.45,101.80,97.90,-8.20,-7.73%,16,84,0.19,22.07%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3900.00WP,$SPX,"3,900.00",-6.16%,103.00,103.40,103.80,108.10,-20.00,-15.61%,22,66,0.33,21.90%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|3910.00WP,$SPX,"3,910.00",-5.92%,105.00,105.35,105.70,103.70,-4.90,-4.51%,14,44,0.32,21.72%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3920.00WP,$SPX,"3,920.00",-5.68%,107.00,107.40,107.80,103.60,-6.30,-5.73%,14,57,0.25,21.54%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3925.00WP,$SPX,"3,925.00",-5.56%,108.00,108.40,108.80,112.40,-29.60,-20.85%,14,85,0.16,21.45%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|3930.00WP,$SPX,"3,930.00",-5.43%,109.00,109.40,109.80,113.30,0.90,+0.80%,13,29,0.45,21.35%,Put,119,09/17/21,05/18/21,15.25%,13.72%
$SPX|20210917|3940.00WP,$SPX,"3,940.00",-5.19%,111.10,111.50,111.90,117.70,-5.75,-4.66%,12,38,0.32,21.17%,Put,119,09/17/21,05/17/21,15.25%,13.72%
$SPX|20210917|3950.00WP,$SPX,"3,950.00",-4.95%,113.20,113.65,114.10,109.44,-7.11,-6.10%,58,50,1.16,20.99%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3960.00WP,$SPX,"3,960.00",-4.71%,115.40,115.85,116.30,120.10,-30.10,-20.04%,12,37,0.32,20.81%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|3970.00WP,$SPX,"3,970.00",-4.47%,117.70,118.10,118.50,112.28,-7.62,-6.36%,32,42,0.76,20.63%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3975.00WP,$SPX,"3,975.00",-4.35%,118.80,119.20,119.60,119.65,3.47,+2.99%,2,61,0.03,20.54%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|3980.00WP,$SPX,"3,980.00",-4.23%,120.00,120.40,120.80,115.85,-7.80,-6.31%,165,39,4.23,20.45%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|3990.00WP,$SPX,"3,990.00",-3.99%,122.30,122.70,123.10,114.30,-9.90,-7.97%,12,53,0.23,20.26%,Put,119,09/17/21,05/10/21,15.25%,13.72%
$SPX|20210917|4000.00WP,$SPX,"4,000.00",-3.75%,124.70,125.10,125.50,126.84,-5.56,-4.20%,245,112,2.19,20.08%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4010.00WP,$SPX,"4,010.00",-3.51%,127.20,127.60,128.00,127.00,-12.70,-9.09%,20,50,0.40,19.90%,Put,119,09/17/21,04/28/21,15.25%,13.72%
$SPX|20210917|4020.00WP,$SPX,"4,020.00",-3.27%,129.70,130.10,130.50,129.70,-41.20,-24.11%,11,31,0.35,19.71%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|4025.00WP,$SPX,"4,025.00",-3.15%,131.00,131.40,131.80,133.14,1.77,+1.35%,6,75,0.08,19.62%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4030.00WP,$SPX,"4,030.00",-3.03%,132.30,132.70,133.10,132.70,-1.80,-1.34%,31,95,0.33,19.53%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4040.00WP,$SPX,"4,040.00",-2.79%,134.90,135.35,135.80,128.50,-10.23,-7.37%,111,55,2.02,19.34%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4050.00WP,$SPX,"4,050.00",-2.55%,137.60,138.05,138.50,137.90,0.00,unch,31,77,0.40,19.14%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4060.00WP,$SPX,"4,060.00",-2.31%,140.40,140.85,141.30,133.70,-15.30,-10.27%,92,28,3.29,18.97%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4070.00WP,$SPX,"4,070.00",-2.07%,143.30,143.75,144.20,144.40,1.40,+0.98%,10,21,0.48,18.79%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4075.00WP,$SPX,"4,075.00",-1.95%,144.80,145.20,145.60,141.60,-38.45,-21.36%,34,28,1.21,18.70%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4080.00WP,$SPX,"4,080.00",-1.83%,146.20,146.65,147.10,146.20,-4.50,-2.99%,26,22,1.18,18.56%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4090.00WP,$SPX,"4,090.00",-1.58%,149.30,149.70,150.10,160.00,-50.80,-24.10%,1,48,0.02,18.43%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|4100.00WP,$SPX,"4,100.00",-1.34%,152.40,152.85,153.30,149.80,-39.22,-20.75%,16,48,0.33,18.25%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4110.00WP,$SPX,"4,110.00",-1.10%,155.60,156.05,156.50,193.50,30.70,+18.86%,9,23,0.39,18.07%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|4120.00WP,$SPX,"4,120.00",-0.86%,158.90,159.30,159.70,214.87,55.37,+34.71%,1,28,0.04,17.88%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|4125.00WP,$SPX,"4,125.00",-0.74%,160.50,160.95,161.40,164.03,-1.48,-0.89%,5,52,0.10,17.79%,Put,119,09/17/21,05/18/21,15.25%,13.72%
$SPX|20210917|4130.00WP,$SPX,"4,130.00",-0.62%,162.20,162.65,163.10,162.66,-60.04,-26.96%,2,127,0.02,17.70%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4140.00WP,$SPX,"4,140.00",-0.38%,165.70,166.15,166.60,166.20,-9.20,-5.25%,1,15,0.07,17.52%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4150.00WP,$SPX,"4,150.00",-0.14%,169.30,169.75,170.20,165.40,-7.40,-4.28%,7,34,0.21,17.34%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4160.00WP,$SPX,"4,160.00",+0.10%,173.00,173.45,173.90,243.30,53.78,+28.38%,7,21,0.33,17.16%,Put,119,09/17/21,05/13/21,15.25%,13.72%
$SPX|20210917|4170.00WP,$SPX,"4,170.00",+0.34%,176.80,177.25,177.70,186.06,31.86,+20.66%,1,23,0.04,16.99%,Put,119,09/17/21,05/14/21,15.25%,13.72%
$SPX|20210917|4175.00WP,$SPX,"4,175.00",+0.46%,178.70,179.15,179.60,175.97,-7.96,-4.33%,10,8,1.25,16.90%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4180.00WP,$SPX,"4,180.00",+0.58%,180.70,181.15,181.60,232.78,43.98,+23.29%,1,12,0.08,16.81%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|4190.00WP,$SPX,"4,190.00",+0.82%,184.70,185.15,185.60,184.20,-13.60,-6.88%,3,14,0.21,16.64%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4200.00WP,$SPX,"4,200.00",+1.06%,188.80,189.25,189.70,185.87,-13.73,-6.88%,6,15,0.40,16.46%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4210.00WP,$SPX,"4,210.00",+1.30%,193.00,193.50,194.00,196.14,-45.56,-18.85%,9,8,1.13,16.29%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4220.00WP,$SPX,"4,220.00",+1.54%,197.40,197.90,198.40,200.54,-8.76,-4.19%,1,7,0.14,16.12%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4225.00WP,$SPX,"4,225.00",+1.66%,199.60,200.10,200.60,197.31,-46.46,-19.06%,1,27,0.04,16.03%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4230.00WP,$SPX,"4,230.00",+1.78%,201.90,202.40,202.90,245.12,245.12,unch,2,10,0.20,15.95%,Put,119,09/17/21,05/13/21,15.25%,13.72%
$SPX|20210917|4240.00WP,$SPX,"4,240.00",+2.02%,206.50,207.00,207.50,216.37,216.37,unch,2,2,1.00,15.77%,Put,119,09/17/21,04/23/21,15.25%,13.72%
$SPX|20210917|4250.00WP,$SPX,"4,250.00",+2.27%,211.30,211.80,212.30,232.50,-24.55,-9.55%,6,5,1.20,15.61%,Put,119,09/17/21,05/20/21,15.25%,13.72%
$SPX|20210917|4260.00WP,$SPX,"4,260.00",+2.51%,216.20,216.70,217.20,210.00,210.00,unch,28,40,0.70,15.45%,Put,119,09/17/21,05/10/21,15.25%,13.72%
$SPX|20210917|4270.00WP,$SPX,"4,270.00",+2.75%,221.30,221.80,222.30,265.92,60.42,+29.40%,1,15,0.07,15.29%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|4275.00WP,$SPX,"4,275.00",+2.87%,223.90,224.40,224.90,232.00,26.30,+12.79%,5,73,0.07,15.21%,Put,119,09/17/21,05/17/21,15.25%,13.72%
$SPX|20210917|4280.00WP,$SPX,"4,280.00",+2.99%,226.50,227.00,227.50,234.60,14.70,+6.68%,5,50,0.10,15.13%,Put,119,09/17/21,05/17/21,15.25%,13.72%
$SPX|20210917|4290.00WP,$SPX,"4,290.00",+3.23%,231.80,232.30,232.80,244.10,244.10,unch,10,5,2.00,14.97%,Put,119,09/17/21,05/17/21,15.25%,13.72%
$SPX|20210917|4300.00WP,$SPX,"4,300.00",+3.47%,237.30,237.80,238.30,238.80,-11.90,-4.75%,5,50,0.10,14.81%,Put,119,09/17/21,05/18/21,15.25%,13.72%
$SPX|20210917|4310.00WP,$SPX,"4,310.00",+3.71%,242.90,243.40,243.90,255.30,18.40,+7.77%,4,43,0.09,14.65%,Put,119,09/17/21,05/17/21,15.25%,13.72%
$SPX|20210917|4320.00WP,$SPX,"4,320.00",+3.95%,248.70,249.20,249.70,256.80,-8.80,-3.31%,4,20,0.20,14.50%,Put,119,09/17/21,05/17/21,15.25%,13.72%
$SPX|20210917|4325.00WP,$SPX,"4,325.00",+4.07%,251.70,252.20,252.70,253.75,-51.12,-16.77%,1,2,0.50,14.44%,Put,119,09/17/21,05/18/21,15.25%,13.72%
$SPX|20210917|4330.00WP,$SPX,"4,330.00",+4.19%,254.60,255.15,255.70,0.00,0.00,unch,0,0,0.00,14.36%,Put,119,09/17/21,N/A,15.25%,13.72%
$SPX|20210917|4340.00WP,$SPX,"4,340.00",+4.43%,260.70,261.20,261.70,0.00,0.00,unch,0,0,0.00,14.20%,Put,119,09/17/21,N/A,15.25%,13.72%
$SPX|20210917|4350.00WP,$SPX,"4,350.00",+4.67%,267.00,267.50,268.00,263.63,-81.33,-23.58%,1,3,0.33,14.07%,Put,119,09/17/21,05/21/21,15.25%,13.72%
$SPX|20210917|4360.00WP,$SPX,"4,360.00",+4.91%,273.40,273.90,274.40,0.00,0.00,unch,0,0,0.00,13.93%,Put,119,09/17/21,N/A,15.25%,13.72%
$SPX|20210917|4370.00WP,$SPX,"4,370.00",+5.15%,279.90,280.40,280.90,332.43,40.88,+14.02%,1,2,0.50,13.78%,Put,119,09/17/21,05/19/21,15.25%,13.72%
$SPX|20210917|4375.00WP,$SPX,"4,375.00",+5.27%,283.20,283.70,284.20,330.62,330.62,unch,1,1,1.00,13.71%,Put,119,09/17/21,05/13/21,15.25%,13.72%
$SPX|20210917|4380.00WP,$SPX,"4,380.00",+5.39%,286.60,287.10,287.60,282.10,282.10,unch,4,4,1.00,13.64%,Put,119,09/17/21,05/06/21,15.25%,13.72%
$SPX|20210917|4390.00WP,$SPX,"4,390.00",+5.63%,293.40,293.90,294.40,295.02,295.02,unch,8,4,2.00,13.50%,Put,119,09/17/21,05/06/21,15.25%,13.72%
$SPX|20210917|4400.00WP,$SPX,"4,400.00",+5.87%,300.40,300.90,301.40,311.00,-85.07,-21.48%,1,3,0.33,13.36%,Put,119,09/17/21,05/17/21,15.25%,13.72%
$SPX|20210917|4410.00WP,$SPX,"4,410.00",+6.12%,307.50,308.00,308.50,0.00,0.00,unch,0,0,0.00,13.23%,Put,119,09/17/21,N/A,15.25%,13.72%
$SPX|20210917|4420.00WP,$SPX,"4,420.00",+6.36%,314.80,315.30,315.80,280.80,280.80,unch,2,6,0.33,13.10%,Put,119,09/17/21,05/07/21,15.25%,13.72%
$SPX|20210917|4425.00WP,$SPX,"4,425.00",+6.48%,318.50,319.00,319.50,273.60,273.60,unch,10,12,0.83,13.03%,Put,119,09/17/21,05/07/21,15.25%,13.72%
$SPX|20210917|4430.00WP,$SPX,"4,430.00",+6.60%,322.20,322.70,323.20,336.70,57.70,+20.68%,1,6,0.17,12.97%,Put,119,09/17/21,05/11/21,15.25%,13.72%
